,heure_sin,heure_cos,jour_sin,jour_cos,semaine_cos,semaine_sin,mois_sin,mois_cos,is_weekend,is_jour_ferie,is_vacances_scolaires,is_greve,is_covid,temp,precip_mm,wind_kmh,weather_code,nb_events,rang_station,lag_1h,lag_24h,lag_7j
32,-0.007868684066666244,-0.01280194659096883,0.0005146687982469944,0.0013157542697656863,0.0008648343977180536,0.004275241380978062,-0.007351239579374219,-0.0001643550418774733,-0.00041428027412977823,0.002262164027970332,-0.015224629608752444,0.0023609350714938,0.004038486972639501,-0.008188933185956891,-0.0007498849640902353,-0.0001640432556980761,-0.00026736127335148373,0.00015336635424343623,-0.00048612967725558985,-1.0177253194463962,-0.09207969319256507,0.04906157687847092
33,0.003881108334372492,-0.01373101419158901,-0.00211734940960093,0.001402467681815083,0.0023842155755404142,0.001988292446710098,-0.005552537326294246,-0.005973899793774985,-0.0023028331875008345,0.001555661056023687,-0.013233767538027628,0.005459729173019045,0.008113144566852923,-0.004611709575905064,-0.0007499774147802227,-0.0002213118893513133,-0.0007275972068535331,-0.0004843228158381221,-0.0016476385870580275,-1.3750563315141906,-0.11999929587117666,-0.0588807561682825
34,0.003041274027747609,0.0031411780501000206,-0.003081681501369469,-1.2232168616705506e-05,0.005044639519654293,0.01579569299573224,-0.0034801760536829827,-0.007979497791821331,-0.0008835596726464504,0.0025737599814210192,-0.01485064976087465,0.007743187661183319,0.007879191274005748,-0.001591988706802058,-0.0014640753803966899,-0.000416810083445769,-0.0005823572904575087,-0.000395693084761054,-0.0014368661865769119,-0.4810754579928879,-0.0954757846164425,-0.07334459839509949
35,0.014855269714989076,0.017928029687991322,0.00600075258437366,-0.005942635656266844,0.004079505216679428,0.0061732488987562345,-0.003087620403591431,0.0022029161458910146,0.003505044379584054,0.0017220746360831678,0.007454915183170602,0.006661164197575743,0.003198525259809361,-0.0007448452321763143,0.00011087445100268647,1.4757957256974832e-05,0.000376195174939542,0.004441642051739106,0.0012425890715229199,0.7920468166809979,0.06365530975839966,-0.05641950624811565
36,0.014684339109424885,-0.026727097897722853,0.0049405297272586066,-0.007281628707895287,0.007223858252092825,0.0012467269635124513,-0.012623904628954104,0.0009432751319362061,-9.594288794554673e-05,0.0021628073199536245,0.010016688817707817,0.003964310037213408,0.0019412375922826855,0.0011513592250890752,0.0006842288711747868,-7.969975433957806e-05,-0.0006296329515287429,0.008267510257769384,0.00039717705467438814,0.7015769382344486,0.09163086942380012,0.03327508434259456
37,0.009732221742158513,0.01621133373847185,0.008430390746548657,-0.003909968531594449,0.004492272828251905,0.0006615323990723684,-0.002215553135315982,0.00016656950970655437,0.00499590937201097,0.0018535251841905055,0.009884141839338539,0.005807618179463955,0.0018792684918421498,-0.0003406197299209768,0.000312420977679309,6.964956033368591e-05,0.00040286524332724526,-0.00195645429331058,0.002174834848486204,0.879078213230801,0.08136124171842841,0.026910834576496317
38,-0.004900506179360483,0.008866608870453227,0.010486277908209128,-0.0024376943382624695,0.004452203354624724,0.002020683992147093,-0.002147513184956487,0.0010460231594251095,0.005150131836299993,0.0018391660436648026,0.011678545918025416,0.00584301326001817,0.0019070612856874247,0.00039566859716809455,0.0007699435443824809,-0.00026596513384816433,-0.0003278086092770146,-0.005855814968092908,-0.00027209889506779226,0.45133942651927667,0.06139247157289132,0.060514615624605396
39,-0.00320119865632514,0.009869224747857168,0.008684399130363665,-0.0023733897049517485,0.004829822337621507,0.006999310997974307,-0.002347065075843733,7.475233256754256e-05,0.005776493465941067,0.0019469127284080846,0.011198560889167592,0.006064770503553141,0.002016029052519223,0.0003887518517716643,0.00010664601079687401,0.00024084197229560833,0.00040466033705983874,-0.0036114292349970177,-0.00018722467315501217,0.47001908818434085,0.08407382426011652,0.04297578212859344
40,0.01384158680970616,0.01842788207948282,0.008690218484396094,-0.006728606713992306,0.003962085356394565,0.0045366218703529115,-0.0036252791334463455,-5.241952001031252e-05,0.003603611561588976,0.001880766812229164,0.009963108031753473,0.005415680545492453,0.0020031549053230583,0.00014088625156296843,-1.8092287033570524e-06,9.22717510276291e-06,-0.0002586058616149835,-0.00147533491162663,0.0039006948561970903,1.0160951778250658,0.06833474402742723,0.0028328956917617132
41,0.02054575339086097,0.012836096598526267,0.005383471897168473,-0.004551503240189532,-0.0031210469562963014,0.004256119566463817,-0.00372544673416473,7.390765901942376e-05,0.004184658416997363,0.001721829264899315,-0.04169463866131041,0.005954946823562391,0.0017794154203129896,-0.0005027157438069385,3.649648281153084e-05,9.982261831800101e-05,-0.0001168867622159374,-0.006114506610633338,0.006281739552313995,1.0118733433203904,0.12390372197106053,0.0747445853221724
